step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
330,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
331,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
332,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
333,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
334,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
335,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
336,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
337,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
338,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
339,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
340,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
341,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
342,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
343,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
344,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
345,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
346,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
347,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
348,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
349,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
350,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
351,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
352,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
353,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
354,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
355,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
356,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
357,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
358,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
359,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
360,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
361,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
362,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
363,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
364,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
365,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
366,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
367,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
368,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
369,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
370,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
371,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
372,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
373,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
374,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
375,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
376,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
377,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
378,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
379,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
380,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
381,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
382,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
383,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
